"","(Intercept)","log(SLMM)",""
"c(\"spp\", \"int\", \"slope\", \"r^2\")","spp","int","slope","r^2"
"","AC.NIGR","-1.87158375355806","0.871426514268538","0.529463957772932"
"","AC.OLIV","-1.90599584567834","0.885531236854643","0.468914518157255"
"","AC.TRIOS","-3.75261341647171","1.26965210350885","0.996767836316504"
"","AP.FURC","0.341535719628451","0.663385555685353","0.55478543957962"
"","CA.MELA","-1.67788158568047","0.928351008923277","0.933811057455998"
"","CA.TERE","-1.32549594908489","0.833314645462892","0.803268467158293"
"","CE.ARGU","1.80357096061649","0.42081090735984","0.211942727527038"
"","CE.FLAV","-1.97595881512627","0.858619442179212","0.425424589486898"
"","CE.UROD","-3.47489848722985","1.41304770257956","0.557066673840718"
"","CH.AURI","-1.89559146147033","0.87742528598809","0.35661409030063"
"","CH.ORNA","0.919624305154027","0.33614974516473","0.0397763965977553"
"","CH.SORD","-2.50937461689598","1.0940889929711","0.858244138350717"
"","CH.VAND","-1.99906198946645","0.901245819238896","0.515946029667605"
"","CT.MARG","-3.04998069665852","1.21379518899556","0.830267682346184"
"","LU.BOHA","-0.372358106681776","0.779566911765281","0.932222756321379"
"","LU.KASM","-2.09142586603935","1.11010722585966","0.992396388419026"
"","ME.NIGE","-0.433187651281075","0.585366212304832","0.199679207079073"
"","MO.GRAN","-2.08436508530156","1.06773929613781","0.635486070362451"
"","PA.ARCA","-0.048367822502529","0.619353024439689","0.0432339272131798"
"","PA.INSU","-1.74657187159469","0.954897572782963","0.753898948506699"
"","PL.DICK","-1.23775900412464","0.706439658417771","0.387172345641908"
"","PS.BART","-0.5063325268174","0.605939066932851","0.32014078401733"
"","PS.COOP","1.82626098456166","0.0937535439776789","0.0179800671628952"
"","PS.DISP","-2.46891418583388","1.14384835018744","0.791392576620108"
"","PS.OLIV","-1.30289522000681","0.843864852473836","0.768353998699481"
"","PT.TILE","-1.99118382404317","0.934181107343567","0.734548672076566"
"","SC.FREN","-2.86974928312374","1.14604238392565","0.564643097160917"
"","SC.RUBR","-3.97747059896012","1.32262563448416","0.884804653648968"
"","VA.LOUT","-0.317527375416589","0.790484396124369","0.872866387150883"
