"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"4109","AC.OLIV",7,0.827418370537551,0.00448965237440024,0.524394709606383,0.48444467100785,0.567639253603652,-0.190402621975599,-0.287590863874718,-0.09321438007648,3,3.23461391005253e-09,NA,NA
"4110","CE.FLAV",34,0.0348197584966289,0.290659090974673,0.531531897024704,0.361874143029988,0.78073043624802,0.109662234527175,-0.125674498665902,0.344998967720253,3,2.66453525910038e-15,NA,NA
"4111","CH.SORD",71,0.606722062760201,1.33226762955019e-15,0.4045590250935,0.356898716938129,0.45858389794373,0.263128347520564,0.13506050314628,0.391196191894848,3,0,NA,NA
"4112","SC.FREN",50,0.499922838304824,9.51014555994334e-09,0.391299777002013,0.315147272971013,0.485853848704915,0.208983954474403,-0.0270559509759662,0.445023859924773,3,0,NA,NA
"4113","SC.RUBR",10,0.983953994698927,1.8244521005073e-08,0.423130439658202,0.376387001329447,0.47567893772355,0.199499645894514,0.0589515304192118,0.340047761369816,3,2.35400587911272e-12,NA,NA
"4114","CH.ORNA",73,0.137834564296337,0.00122192131672816,0.902480840241331,0.666264301482527,1.22244530464921,-0.799705867657432,-1.3837672899571,-0.215644445357768,3,8.65973959207622e-15,NA,NA
"4115","CA.MELA",12,0.989403139954727,3.3030467250228e-11,0.375209168362747,0.349933740508075,0.402310219697765,0.588573301617079,0.512276403403732,0.664870199830425,3,0,NA,NA
"4116","AP.FURC",36,0.520550169847738,6.86910081704184e-07,0.294438025813121,0.233963144187278,0.370544477617949,1.01063368960377,0.841965008226861,1.17930237098068,3,0,NA,NA
"4117","LU.BOHA",45,0.845850615848229,0,0.304242808167243,0.266706208852516,0.347062360189281,0.921716276016585,0.825749725673696,1.01768282635947,3,0,NA,NA
"4118","CE.ARGU",23,0.261637968529285,0.012604777558848,0.239388668893074,0.173789595580369,0.329748939244732,1.18150532741952,0.974458049996526,1.38855260484252,3,0,NA,NA
"4119","CE.UROD",39,0.768755468052632,2.53574938824386e-13,0.414854493711008,0.341429031023099,0.504070349368076,0.765504451024902,0.606676197390921,0.924332704658883,3,0,NA,NA
