"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"66","CH.ORNA",73,0.155882287572268,0.000546866734032481,2.94135250665524,2.27487036519967,3.80309783834549,-4.07427831698428,-5.68155425428323,-2.46700237968534,2,0.00336490329599226,NA,NA
"67","CA.MELA",12,0.847829556223452,2.1492817034785e-05,1.74668474699458,1.20069445351825,2.54095252663476,-1.19500770867046,-2.98906334067301,0.599047923332099,2,0.448459148586321,NA,NA
"68","AP.FURC",36,0.634004583933556,6.37276853510116e-09,1.78093967278318,1.43761003154471,2.20626320663959,-0.870378284751981,-1.79016387435635,0.0494073048523924,2,0.281251395350198,NA,NA
"69","LU.BOHA",45,0.948946539278993,0,1.59049733847758,1.47568847463189,1.71423835531093,-0.492193155792533,-0.774016224885393,-0.210370086699674,2,1.77910120191527e-07,NA,NA
"70","CE.ARGU",23,0.622089168407145,7.7709229562295e-06,2.57295357440741,1.98121494692427,3.34142951340703,-2.57423107346557,-4.17480268232078,-0.973659464610362,2,0.0582637518463152,NA,NA
"71","CE.UROD",39,0.550718381302179,6.41743072016254e-08,1.83461479184584,1.51812232091075,2.2170884309509,-0.92717990276314,-1.67675891028936,-0.177600895236918,2,0.363941701906552,NA,NA
"72","VA.LOUT",12,0.926922060968878,5.29291698914136e-07,1.37810238055054,1.1819670502155,1.60678436081007,0.170320140771743,-0.364414693148742,0.705054974692228,2,0.000258372792091621,NA,NA
"73","PA.ARCA",24,0.530169039278588,5.49644431626639e-05,1.10856959288425,0.835700836796605,1.4705340573527,0.219622989273815,-0.358515582468584,0.797761561016214,2,0.00016681961911591,NA,NA
"74","MO.GRAN",66,0.709524476345953,0,2.83179461600969,2.32601175652027,3.44755813240517,-3.56842689841902,-4.86443916178357,-2.27241463505447,2,0.000663302895436035,NA,NA
"75","PA.INSU",29,0.669613213191414,5.8750782017114e-08,1.50367098401581,1.18298313007994,1.9112921990851,-0.637351821825157,-1.48008911934284,0.20538547569252,2,0.0210737100956487,NA,NA
"76","CA.TERE",23,0.698378185003033,6.92057849471794e-07,2.32002254302085,1.6610363773182,3.24044956126438,-2.80976470090588,-4.66548574645912,-0.954043655352639,2,0.373060812300179,NA,NA
"77","PT.TILE",34,0.743627371353625,5.59676749389837e-11,2.23549278121099,1.90761487742388,2.61972583354726,-2.6436722093161,-3.36028435664428,-1.92706006198792,2,0.163400043108058,NA,NA
"78","CH.VAND",63,0.370571602257443,1.20196752773083e-07,2.89206159474052,2.47824098530948,3.37498262572257,-3.61063172917157,-4.28365674987984,-2.93760670846329,2,8.39668340579802e-06,NA,NA
"79","PS.BART",8,0.739757442313641,0.00614823811027598,1.56603104587439,0.950072316024288,2.58133322619595,-1.23212849693559,-2.56752006530206,0.103263071430873,2,0.289864495344221,NA,NA
"80","PS.DISP",10,0.885146833395611,4.99375508384858e-05,3.80172123643538,3.43190636381543,4.21138656693871,-4.83336311719465,-5.48837567530498,-4.17835055908432,2,3.04500556769227e-07,NA,NA
"81","PS.OLIV",85,0.719893369987279,0,2.09831149896686,1.86760706635615,2.35751471817194,-2.04550034952873,-2.46368557027783,-1.62731512877963,2,0.415765913521582,NA,NA
"82","AC.NIGR",25,0.56789106500655,1.36818593206023e-05,1.98604818986194,1.40820617204006,2.80100136668177,-2.34004442794116,-3.8015945657189,-0.878494290163419,2,0.967413583275253,NA,NA
"83","AC.OLIV",7,0.66038680484774,0.026308267002038,2.32300758925626,1.29103324875019,4.17988015797907,-3.14955378467258,-6.38357685209211,0.0844692827469533,2,0.56165022499089,NA,NA
"84","CE.FLAV",34,0.0838491265289557,0.0966932833128102,1.16555416035912,0.816365407040715,1.66410346275573,-0.685651229774574,-1.43296042132645,0.0616579617773017,2,0.00331907548767596,NA,NA
"85","CH.SORD",71,0.927399384268596,0,2.5366145975378,2.32706869967916,2.76502950571635,-3.22323033738321,-3.73000364867278,-2.71645702609364,2,5.04471301510101e-07,NA,NA
"86","SC.FREN",50,0.620531526512845,1.14215303881338e-11,2.92972157805314,2.13387945640636,4.02237741177992,-4.33215124731259,-6.60511988356228,-2.0591826110629,2,0.0184378041011708,NA,NA
"87","SC.RUBR",10,0.897052239878957,3.20658619674674e-05,2.58436277202467,2.08309919805739,3.20624718383816,-3.49937434664711,-4.95135097021638,-2.04739772307784,2,0.0250535484654867,NA,NA
"88","CH.ORNA",73,0.0371579880190056,0.102276871582476,3.57083487434671,2.7052670328143,4.7133467954126,-5.41507706094986,-7.53357024736782,-3.2965838745319,2,4.55941326796827e-05,NA,NA
"89","CA.MELA",12,0.978339105251361,1.18423959527547e-09,2.04068011680683,1.86295680560476,2.23535796782946,-1.96867070665337,-2.45230551513232,-1.48503589817441,2,0.633515940509686,NA,NA
"90","AP.FURC",36,0.58647019347912,5.2644678838476e-08,1.39234892558808,1.11107494613348,1.74482876905171,0.0327592626694044,-0.724418213284427,0.789936738623236,2,0.00224529060123313,NA,NA
"91","LU.BOHA",45,0.749930897757211,1.59872115546023e-14,1.77448716030654,1.5477032309539,2.03450158862308,-0.94589862410931,-1.50946802781244,-0.382329220406183,2,0.0849804703431758,NA,NA
"92","CE.ARGU",23,0.551139268234355,4.98775229504922e-05,2.31915595290573,1.60616388008032,3.34865227677087,-2.01132641361354,-4.07246643013051,0.0498136029034333,2,0.419982792287104,NA,NA
"93","CE.UROD",39,0.744854139824307,1.58761892521397e-12,2.07872483951908,1.70666341704261,2.5318975700091,-1.45896724624736,-2.3480616647354,-0.569872827759312,2,0.695700904709084,NA,NA
"94","VA.LOUT",12,0.911695515180159,1.37290684754099e-06,1.4444207021805,1.21618924347258,1.71548233639237,0.0135150773843331,-0.636695804785124,0.66372595955379,2,0.00163722499348751,NA,NA
"95","PA.ARCA",24,0.30371013272364,0.0052527067686654,1.54332181714982,1.07131393970301,2.22329061820192,-0.613073630927171,-1.68115008499333,0.45500282313899,2,0.159362038228668,NA,NA
"96","MO.GRAN",66,0.694742652047715,0,2.91433749381236,2.46588396141861,3.44434821781084,-3.78138402759014,-4.91368958193036,-2.64907847324993,2,2.1474632031504e-05,NA,NA
"97","PA.INSU",29,0.811839416639906,2.69295696853078e-11,1.67317733125986,1.33379561380235,2.09891407114548,-1.07659517969594,-1.95128749042231,-0.201902868969565,2,0.119101237805299,NA,NA
"98","CA.TERE",23,0.749059275539903,9.72236779972491e-08,1.98144591404484,1.66109763911876,2.36357443284784,-1.94463454337113,-2.75474933301695,-1.13451975372531,2,0.913966575866775,NA,NA
"99","PT.TILE",34,0.715015354384764,3.09742009818592e-10,2.2844549734282,1.9197753157715,2.71840901523604,-2.77124509261309,-3.57236235012693,-1.97012783509924,2,0.129971173257668,NA,NA
"100","CH.VAND",63,0.415223292233934,1.2086994738425e-08,3.32894185632328,2.79742546339236,3.96144741935051,-4.27317844253611,-5.13788014094974,-3.40847674412249,2,8.47957053462522e-08,NA,NA
"101","PS.BART",8,0.901894370025832,0.00030661627960149,1.52929027998956,1.26090143172659,1.85480696716162,-1.1823960139048,-1.68921909267349,-0.6755729351361,2,0.0141047385917619,NA,NA
"102","PS.DISP",10,0.706701513978716,0.0023161812216288,1.61546817303062,0.993835407056263,2.62592517789732,-1.09286965657604,-2.4889368317984,0.303197518646325,2,0.354786412322807,NA,NA
"103","PS.OLIV",85,0.718874893754989,0,2.05145366332067,1.79946977536358,2.33872343418578,-1.93051147304513,-2.38766081963376,-1.47336212645649,2,0.701634598629721,NA,NA
"104","AC.NIGR",25,0.639900120644471,1.59532282650865e-06,2.60465563132676,2.06685964210144,3.28238590546209,-3.66533597883624,-4.95510614091511,-2.37556581675736,2,0.0266014756569024,NA,NA
"105","AC.OLIV",7,0.93990805270137,0.000307238016853617,3.49444929376022,3.1620453303555,3.86179658761832,-5.73596303849161,-6.53296152258637,-4.93896455439685,2,2.32138349786082e-05,NA,NA
"106","CE.FLAV",34,0.280156148446351,0.00128739793419452,3.30614829300528,2.28238964230901,4.78911064645544,-4.57347285806541,-6.81869891019848,-2.32824680593233,2,0.0082606479860925,NA,NA
"107","CH.SORD",71,0.83686655571013,0,2.3815806338936,2.15648754744978,2.63016882357821,-2.87759497721742,-3.42749166389349,-2.32769829054135,2,0.000767362944869454,NA,NA
"108","SC.FREN",50,0.182015451293772,0.00200437904393347,2.13468554235448,1.53379425482669,2.97098672158746,-2.38807276263392,-4.1206100066682,-0.655535518599631,2,0.698599960394636,NA,NA
"109","SC.RUBR",10,0.898802773639636,2.99169041673153e-05,4.03971500645044,3.3917360777689,4.81148796933391,-7.24276570240553,-9.00972728606853,-5.47580411874253,2,8.45852783204482e-06,NA,NA
"110","CH.ORNA",73,4.27201140496921e-05,0.956233384804294,4.42555851599836,3.40877369921283,5.74563462017101,-7.25152752856164,-9.72587354897962,-4.77718150814366,2,5.12981945810509e-09,NA,NA
"111","CA.MELA",12,0.978263887927891,1.20498278022296e-09,2.04510008902894,1.8659494526328,2.24145105766124,-1.98011216032149,-2.46860103574269,-1.49162328490028,2,0.600176957987451,NA,NA
"112","AP.FURC",36,0.634950915569991,6.09419292807445e-09,1.82379804928677,1.52511969935756,2.18096935341099,-0.975264808948631,-1.7500507486375,-0.200478869259765,2,0.303910017021617,NA,NA
"113","LU.BOHA",45,0.869106505780462,0,1.60601159700128,1.472239085295,1.75193912148161,-0.511724557959826,-0.842870842103941,-0.18057827381571,2,6.78507769369396e-06,NA,NA
"114","CE.ARGU",23,0.311963207974141,0.0056043890446813,2.03605449740159,1.38457435499008,2.99407388375248,-1.33249400662243,-3.24030983156525,0.575321818320385,2,0.925991692678023,NA,NA
"115","CE.UROD",39,0.665422684102271,2.51827447783626e-10,2.08332993022815,1.68751959210347,2.57197819716828,-1.45724501344066,-2.40897523425765,-0.505514792623658,2,0.698954279766555,NA,NA
"116","VA.LOUT",12,0.906001037487464,1.88131663381164e-06,1.55079513404306,1.18489885436287,2.02968003464296,-0.239127912172983,-1.30711615509515,0.82886033074918,2,0.061715301377256,NA,NA
"117","PA.ARCA",24,0.549705469858315,3.39141755159034e-05,1.37195764366998,1.08073682981603,1.74165229137688,-0.275598656753641,-0.883360052510438,0.332162739003155,2,0.00309172109926614,NA,NA
"118","MO.GRAN",66,0.540395954966409,2.09721129351692e-12,2.71299157390067,2.21616884617841,3.32119246814081,-3.29264162317869,-4.56244984851817,-2.02283339783921,2,0.00344999822745973,NA,NA
"119","PA.INSU",29,0.675994015024014,4.49583590356184e-08,1.15734940908001,0.932464456121434,1.43647046909359,0.120974488811832,-0.449505170613176,0.691454148236841,2,9.99146517699501e-06,NA,NA
"120","CA.TERE",23,0.693048778178335,8.34609696021005e-07,1.85740665455993,1.49751608687003,2.30378792632158,-1.66057490085522,-2.59232001535928,-0.728829786351163,2,0.485903868799199,NA,NA
"121","PT.TILE",34,0.862425691923703,2.44249065417534e-15,2.86982395080677,2.55518253005239,3.22320985360498,-4.02343303220615,-4.71612752067349,-3.33073854373881,2,2.90193364005376e-07,NA,NA
"122","CH.VAND",63,0.471631443345654,5.16243714443476e-10,3.22263960558181,2.70753082193834,3.8357480340813,-4.13188081507615,-4.98049733502846,-3.28326429512384,2,4.34202970467368e-07,NA,NA
"123","PS.BART",8,0.592523788365286,0.0254878391423552,0.493338032725035,0.490866239761778,0.495822272583105,0.361544951847524,0.357800827152335,0.365289076542713,2,1.11022302462516e-16,NA,NA
"124","PS.DISP",10,0.84193721188065,0.000182671842121618,2.76116798941609,1.40969647374399,5.40829093906117,-3.08134081088488,-6.55735364560567,0.394672023835902,2,0.326567571555428,NA,NA
"125","PS.OLIV",85,0.747190014780568,0,2.01189413224123,1.81705764433272,2.22762222870102,-1.88011979928532,-2.2296517045297,-1.53058789404094,2,0.90826163333096,NA,NA
"126","AC.NIGR",25,0.634951817182839,1.87285842012663e-06,1.58378652552834,1.18138096820309,2.12326068047333,-1.48577889076326,-2.48248737316039,-0.48907040836613,2,0.115025620337704,NA,NA
"127","AC.OLIV",7,0.889937850482046,0.00142186160366631,2.8249367119942,1.77117717538054,4.50562910232739,-4.21002331162963,-7.29498783077896,-1.1250587924803,2,0.1202791487506,NA,NA
"128","CE.FLAV",34,0.269613881994785,0.00165091797920436,2.37510829043381,1.6146734809868,3.49367191429928,-2.89523644310679,-4.57980028711711,-1.21067259909647,2,0.380351271063438,NA,NA
"129","CH.SORD",71,0.818107875168359,0,2.4159974660013,2.19207590262888,2.66279272023588,-2.96587870111172,-3.51499637174779,-2.41676103047564,2,0.000225948748018512,NA,NA
"130","SC.FREN",50,0.370181991564718,2.76872485005519e-06,2.43246035239062,1.88706280737904,3.13548830638568,-3.14384260066112,-4.65399893862988,-1.63368626269237,2,0.129255784492902,NA,NA
"131","SC.RUBR",10,0.944519736045436,2.65023881995674e-06,2.32825941729682,1.86619679559732,2.90472683643007,-2.84993776683071,-4.16507851160202,-1.5347970220594,2,0.153355257214071,NA,NA
"132","CH.ORNA",73,0.0198962296452538,0.233917853506125,3.75481908167421,2.87317785482986,4.90699394484219,-5.8339895715102,-7.98383800600641,-3.68414113701399,2,4.81878888625165e-06,NA,NA
"133","CA.MELA",12,0.860393167527258,1.3885774490463e-05,1.76957261268422,1.35815805214845,2.30561327277675,-1.24423738289381,-2.51252373286716,0.0240489670795334,2,0.331156044587989,NA,NA
"134","AP.FURC",36,0.573951917503009,8.82691650883061e-08,1.62975919486427,1.30360119537438,2.03752117033142,-0.508033970840749,-1.3831704113152,0.367102469633705,2,0.0714638496870056,NA,NA
"135","LU.BOHA",45,0.91362149394115,0,1.66812829476413,1.53239751688255,1.81588130830022,-0.66905970681086,-1.00286629128902,-0.335253122332702,2,8.7601223940581e-05,NA,NA
"136","CE.ARGU",23,0.237045414301573,0.0184690339666895,1.1590082801798,0.70718113481655,1.89951361453357,0.725746638169778,-0.683074271774142,2.1345675481137,2,0.0306980952801867,NA,NA
"137","CE.UROD",39,0.846998512729079,0,2.00436431682293,1.70073556350031,2.36219927469771,-1.27091353365304,-1.97607474907495,-0.565752318231131,2,0.978789677673148,NA,NA
"138","VA.LOUT",12,0.882358734261292,5.83926334707385e-06,1.51087820834749,1.13294510301082,2.01488399958026,-0.162698954731662,-1.30599506183028,0.980597152366958,2,0.055241323243145,NA,NA
"139","PA.ARCA",24,0.454789946424094,0.000301616839597507,1.50151135805857,1.15895117352036,1.94532471245586,-0.498757085019999,-1.2152154445058,0.217701274465797,2,0.0312014529873169,NA,NA
