"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"11110","CH.ORNA",73,0.193203857839436,9.99558111649534e-05,0.552622478123367,0.444906847739663,0.686416954197818,-0.000216244063409476,-0.249605127474288,0.249172639347469,3,0,NA,NA
"11111","CA.MELA",12,0.948696796450543,8.93964227088873e-08,0.346203569808081,0.328030090887396,0.365383893360572,0.598770359971366,0.53999802219754,0.657542697745191,3,0,NA,NA
"11112","AP.FURC",36,0.742305147232668,1.52200474445863e-11,0.29378968164133,0.246993682832483,0.349451759450273,0.998478498913797,0.871198268554108,1.12575872927349,3,0,NA,NA
"11113","LU.BOHA",45,0.939967746595775,0,0.288380327694121,0.266202460295701,0.312405878249922,0.94786649067693,0.886318659133987,1.00941432221987,3,0,NA,NA
"11114","CE.ARGU",23,0.266898965439971,0.0116028520356086,0.23872602801094,0.146379966720353,0.389330027371539,1.1660161873397,0.844680282604125,1.48735209207527,3,0,NA,NA
"11115","CE.UROD",39,0.77844854127961,1.14130926931466e-13,0.269656788607207,0.212363783519396,0.342406706251355,1.03784265339887,0.911462793004077,1.16422251379365,3,0,NA,NA
"11116","VA.LOUT",12,0.911009049677667,1.42754925769317e-06,0.374748908317336,0.318946023193136,0.440315081777941,0.728031935025496,0.533655702896444,0.922408167154547,3,1.10356168647741e-13,NA,NA
"11117","PA.ARCA",24,0.376967230283113,0.00141595755428092,0.207945910481956,0.163556375772569,0.264382855647881,0.99119456020697,0.937023653952254,1.04536546646169,3,0,NA,NA
"11118","MO.GRAN",66,0.632305894702309,1.55431223447522e-15,0.536510472158993,0.446404520878287,0.644804147973102,0.222919733126121,-0.0255265959334741,0.471366062185716,3,0,NA,NA
"11119","PA.INSU",86,0.734316201865742,0,0.279920625016753,0.243953944825192,0.321189953972322,0.798713389847248,0.713622972838007,0.883803806856489,3,0,NA,NA
"11120","CA.TERE",23,0.709225564719634,4.6790720742429e-07,0.240283796990385,0.177229163963043,0.325772021969004,0.788466336036595,0.610210675879229,0.966721996193962,3,0,NA,NA
"11121","PT.TILE",34,0.856790287886038,4.66293670342566e-15,0.31603916483236,0.277235018314566,0.360274666292718,0.594635953958212,0.531554301971487,0.657717605944937,3,0,NA,NA
"11122","CH.VAND",63,0.476015772919064,3.98655775057932e-10,0.318969772790541,0.250412914501736,0.40629580210147,0.46323495944342,0.444419323164433,0.482050595722407,3,0,NA,NA
"11123","PS.BART",8,0.26110635727474,0.195614912642484,0.190548981340198,0.090537271433578,0.401038309580878,0.708644030113875,0.597022157952387,0.820265902275363,3,3.85039824912781e-07,NA,NA
"11124","PS.DISP",10,0.70946368861601,0.002226867310124,0.271337224849455,0.152871754707868,0.481605576711644,0.758532431725496,0.659380747001376,0.857684116449615,3,2.91210398017938e-08,NA,NA
"11125","PS.OLIV",85,0.714712760147335,0,0.33757257739914,0.296323237743871,0.384563984517463,0.702953576658157,0.675670913627376,0.730236239688938,3,0,NA,NA
"11126","AC.NIGR",25,0.760753889343172,1.34009876529007e-08,0.381801583150657,0.291035118759373,0.500875803297376,0.255293625076407,0.0400781430156076,0.470509107137206,3,0,NA,NA
"11127","AC.OLIV",7,0.423994231172824,0.113152646588638,0.464617146803735,0.239518834140797,0.901261455611247,0.0746567400915068,-0.713011664065174,0.862325144248187,3,9.19165146684442e-05,NA,NA
"11128","CE.FLAV",34,0.334527622918442,0.000339806608785409,0.263870726980462,0.189493864735069,0.367440711890825,0.489092733186015,0.392161326079113,0.586024140292917,3,0,NA,NA
"11129","CH.SORD",71,0.82570169492039,0,0.380896870823771,0.345183001238685,0.420305825265769,0.499965809051956,0.406184504228915,0.593747113874996,3,0,NA,NA
"11130","SC.FREN",50,0.189876782129739,0.00156164648581214,0.431576992472163,0.321900182928362,0.578622536765594,0.334319018722394,-0.0245740972463714,0.693212134691159,3,0,NA,NA
